33705	14	49670
20730	14	23867
13028	14	23766
41415	14	31106
22927	14	22822
33705	14	49639
20728	14	40850
33705	14	49742
30465	14	24006
4260	14	9687
34967	14	5473
22927	14	23601
24667	14	24532
20731	14	14164
27441	14	5484
20728	14	23955
45313	14	22441
13028	14	23710
21673	14	23956
33705	14	49711
21673	14	24340
29452	14	29062
48833	14	24144
23128	14	24099
20728	14	23829
33705	14	49642
20729	14	25699
27065	14	5404
2750	14	3799
33705	14	48838
33705	14	49681
15281	14	17620
41864	14	24997
20726	14	23999
33705	14	4308
42168	14	7977
33705	14	49643
13028	14	23723
38850	14	31118
20732	14	23979
24738	14	24139
48833	14	35762
17552	14	14773
13028	14	23720
41864	14	18779
14816	14	36364
19222	14	7024
20729	14	25687
20728	14	23894
45251	14	24188
25357	14	23943
12703	14	24588
34797	14	7907
43191	14	12180
24997	14	10839
33705	14	49695
13028	14	23733
23128	14	23171
20729	14	23789
13028	14	23703
20730	14	26030
24667	14	29072
20732	14	23780
15281	14	24203
33705	14	49692
24296	14	24301
42011	14	15582
45386	14	34961
43690	14	18600
47506	14	19142
33705	14	49664
4260	14	9686
22129	14	9711
33705	14	49671
20729	14	25692
33680	14	24289
22927	14	23753
45251	14	25681
21673	14	24346
9426	14	17790
13835	14	22453
42011	14	24045
15575	14	4590
24970	14	12996
24997	14	12532
45386	14	2750
20728	14	24872
17552	14	40903
13028	14	23732
13159	14	38828
20726	14	23744
43690	14	33459
24287	14	23590
33705	14	49640
22017	14	26030
34967	14	6784
16414	14	27119
33705	14	49649
22927	14	23994
13028	14	24633
15281	14	24205
20726	14	23767
33705	14	4450
43327	14	15591
22017	14	34017
25371	14	24002
32847	14	24294
13913	14	12237
20732	14	24544
20730	14	23860
33705	14	49702
17142	14	17144
33705	14	4311
42011	14	24177
13028	14	4544
13028	14	34029
20728	14	23777
33705	14	49703
33705	14	4329
14899	14	23844
25371	14	24014
20726	14	23886
24667	14	30845
20728	14	23851
33705	14	4331
25371	14	18252
28669	14	12078
33705	14	45530
2914	14	9858
44605	14	4177
42011	14	24048
20728	14	23846
27759	14	23768
23128	14	23966
13830	14	44878
7026	14	6791
16282	14	29913
22017	14	4557
21673	14	23802
13028	14	23725
33705	14	49729
24997	14	6894
22017	14	24337
19037	14	24479
45386	14	2944
22927	14	23976
42168	14	45333
22017	14	25363
13028	14	25283
22017	14	15102
34967	14	27684
24437	14	5467
45386	14	1975
24667	14	28490
14899	14	26044
20726	14	23888
26710	14	24384
20732	14	25677
34170	14	16535
26710	14	15622
33705	14	4301
26710	14	26298
20728	14	23884
22017	14	24340
22129	14	27827
46423	14	25550
